"Title","Creator","Contributors","Date","Extent","Source","Keywords","Description","Digital Collection","Website","Contributing Institution","SC County","Rights","Language","Digitization Specifications","Date Digital","Type","Format","Media Type","Identifier","Digital Assistant","Series","OCLC number","Date created","Date modified","Reference URL","CONTENTdm number","CONTENTdm file name","CONTENTdm file path","Year","Original Transcript","Original Len","Special Pattern","General Pattern","Repeat Chars","Short/No Transcript","Quality","Issue Types","Detected Artifacts"
"Campaign booklet for Adlai Stevenson, highlighting his commitment to civil rights, Page 16","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02704","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12679",12679.0,"14039.jp2","/mmsimkins/image/14039.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign booklet for Adlai Stevenson, highlighting his commitment to civil rights, Page 17","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02705","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12680",12680.0,"14040.jp2","/mmsimkins/image/14040.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign booklet for Adlai Stevenson, highlighting his commitment to civil rights, Page 18","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02706","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12681",12681.0,"14041.jp2","/mmsimkins/image/14041.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign booklet for Adlai Stevenson, highlighting his commitment to civil rights, Page 19","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02707","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12682",12682.0,"14042.jp2","/mmsimkins/image/14042.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign booklet for Adlai Stevenson, highlighting his commitment to civil rights, Page 20","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02708","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12683",12683.0,"14043.jp2","/mmsimkins/image/14043.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign booklet for Adlai Stevenson, highlighting his commitment to civil rights, Page 21","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02709","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12684",12684.0,"14044.jp2","/mmsimkins/image/14044.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign booklet for Adlai Stevenson, highlighting his commitment to civil rights, Page 22","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02710","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12685",12685.0,"14045.jp2","/mmsimkins/image/14045.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign booklet for Adlai Stevenson, highlighting his commitment to civil rights, Page 23","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02711","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12686",12686.0,"14046.jp2","/mmsimkins/image/14046.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign booklet for Adlai Stevenson, highlighting his commitment to civil rights, Page 24","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02712","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12687",12687.0,"14047.jp2","/mmsimkins/image/14047.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"NAACP Campaign brochure for John F. Kennedy, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02713","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12688",12688.0,"14048.jp2","/mmsimkins/image/14048.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"NAACP Campaign brochure for John F. Kennedy, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02714","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12689",12689.0,"14049.jp2","/mmsimkins/image/14049.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign brochure for Richland Democrats from c. 1972, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02715","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12690",12690.0,"14050.jp2","/mmsimkins/image/14050.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign brochure for Richland Democrats from c. 1972, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02716","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12691",12691.0,"14051.jp2","/mmsimkins/image/14051.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign slip for W.A. """"Bob"""" Jeter, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02717","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12692",12692.0,"14052.jp2","/mmsimkins/image/14052.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign slip for W.A."""" Bob"""" Jeter, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02718","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12693",12693.0,"14053.jp2","/mmsimkins/image/14053.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Kennedy / Johnson campaign poster","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02719","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12694",12694.0,"14054.jp2","/mmsimkins/image/14054.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Brochure from the Democratic National Committee discussing John F. Kennedy's religious views, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02720","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12695",12695.0,"14055.jp2","/mmsimkins/image/14055.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Brochure from the Democratic National Committee discussing John F. Kennedy's religious views, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02721","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12696",12696.0,"14056.jp2","/mmsimkins/image/14056.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign brochure for John F. Kennedy, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02722","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12697",12697.0,"14057.jp2","/mmsimkins/image/14057.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign brochure for John F. Kennedy, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02723","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12698",12698.0,"14058.jp2","/mmsimkins/image/14058.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign brochure for John F. Kennedy, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02724","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12699",12699.0,"14059.jp2","/mmsimkins/image/14059.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign brochure for John F. Kennedy, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02725","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12700",12700.0,"14060.jp2","/mmsimkins/image/14060.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign brochure for Brantley Harvey's successful 1974 campaign for Lt. Governor, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02726","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12701",12701.0,"14061.jp2","/mmsimkins/image/14061.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign brochure for Brantley Harvey's successful 1974 campaign for Lt. Governor, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02727","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12702",12702.0,"14062.jp2","/mmsimkins/image/14062.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Brochure for John Bolt Culbertson's unsuccessful 1968 Senate campaign against Fritz Hollings, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02728","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12703",12703.0,"14063.jp2","/mmsimkins/image/14063.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Brochure for John Bolt Culbertson's unsuccessful 1968 Senate campaign against Fritz Hollings, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02729","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12704",12704.0,"14064.jp2","/mmsimkins/image/14064.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign card for Wilson Miles, candidate for South Carolina House from Richland County","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02731","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12705",12705.0,"14065.jp2","/mmsimkins/image/14065.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Brochure for Donald Russell's unsuccessful 1966 campaign for Senate, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02732","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12706",12706.0,"14066.jp2","/mmsimkins/image/14066.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Brochure for Donald Russell's unsuccessful 1966 campaign for Senate, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02733","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12707",12707.0,"14067.jp2","/mmsimkins/image/14067.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Brochure for John Bolt Culbertson's unsuccessful 1972 Senate campaign against Fritz Hollings, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02734","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12708",12708.0,"14068.jp2","/mmsimkins/image/14068.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Candidate endorsement sheet from the Richland County Citizens Committtee for the 1970 primaries","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02735","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12709",12709.0,"14069.jp2","/mmsimkins/image/14069.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Candidate endorsement sheet from South Carolinians for effective voting for the 1966 primaries","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02736","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12710",12710.0,"14070.jp2","/mmsimkins/image/14070.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign card for James L. Felder, candidate for South Carolina House in 1970, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02737","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12711",12711.0,"14071.jp2","/mmsimkins/image/14071.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign card for James L. Felder, candidate for South Carolina House in 1970, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02738","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12712",12712.0,"14072.jp2","/mmsimkins/image/14072.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign card for Isadore Lourie, candidate for the South Carolina House of Representatives, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02739","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12713",12713.0,"14073.jp2","/mmsimkins/image/14073.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign card for Isadore Lourie, candidate for the South Carolina House of Representatives, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02740","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12714",12714.0,"14074.jp2","/mmsimkins/image/14074.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign card for Preston H. Callison, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02741","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12715",12715.0,"14075.jp2","/mmsimkins/image/14075.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign card for Preston H. Callison, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02742","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12716",12716.0,"14076.jp2","/mmsimkins/image/14076.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Candidate endorsement sheet printed by SCFEV","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02743","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12717",12717.0,"14077.jp2","/mmsimkins/image/14077.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Instructions on how to vote for Lyndon Johnson in 1964","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02744","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12718",12718.0,"14078.jp2","/mmsimkins/image/14078.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign brochure that the Richland County Citizens Committee printed in support of John Bolt Culbertson, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02745","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12719",12719.0,"14079.jp2","/mmsimkins/image/14079.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign brochure that the Richland County Citizens Committee printed in support of John Bolt Culbertson, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02746","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12720",12720.0,"14080.jp2","/mmsimkins/image/14080.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Brochure reprinting an address by Democratic presidential nominee George McGovern, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02747","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12721",12721.0,"14081.jp2","/mmsimkins/image/14081.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Brochure reprinting an address by Democratic presidential nominee George McGovern, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02748","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12722",12722.0,"14082.jp2","/mmsimkins/image/14082.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Sample ballot endorsing Charles T. Brooks for magistrate in Richland County, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02749","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12723",12723.0,"14083.jp2","/mmsimkins/image/14083.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Sample ballot endorsing Charles T. Brooks for magistrate in Richland County, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02750","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12724",12724.0,"14084.jp2","/mmsimkins/image/14084.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign card for W.C. """"Bill"""" Mahaffey, candidate for Richland County coroner","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02751","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12725",12725.0,"14085.jp2","/mmsimkins/image/14085.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign postcard for I.S. Leevy Johnson, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02752","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12726",12726.0,"14086.jp2","/mmsimkins/image/14086.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign postcard for I.S. Leevy Johnson, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02753","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12727",12727.0,"14087.jp2","/mmsimkins/image/14087.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"1964 Campaign brochure for Lyndon Johnson and Hubert Humphrey, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02754","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12728",12728.0,"14088.jp2","/mmsimkins/image/14088.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"1964 Campaign brochure for Lyndon Johnson and Hubert Humphrey, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02755","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12729",12729.0,"14089.jp2","/mmsimkins/image/14089.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign card for South Carolina State House candidate Tom Broadwater, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02756","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12730",12730.0,"14090.jp2","/mmsimkins/image/14090.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign card for South Carolina State House candidate Tom Broadwater, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02757","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12731",12731.0,"14091.jp2","/mmsimkins/image/14091.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign brochure for Ed H. Day, candidate for Richland County Council, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02758","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12732",12732.0,"14092.jp2","/mmsimkins/image/14092.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign brochure for Ed H. Day, candidate for Richland County Council, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02759","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12733",12733.0,"14093.jp2","/mmsimkins/image/14093.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Candidate endorsement sheet from 1978","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02760","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12734",12734.0,"14094.jp2","/mmsimkins/image/14094.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign card for Richard Jackson III, candidate for Richland County Council","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02761","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12735",12735.0,"14095.jp2","/mmsimkins/image/14095.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaing card for Julius L. Crocker, candidate for Richland County Auditor, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02762","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12736",12736.0,"14096.jp2","/mmsimkins/image/14096.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaing card for Julius L. Crocker, candidate for Richland County Auditor, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02763","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12737",12737.0,"14097.jp2","/mmsimkins/image/14097.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Campaign card for George C. Kosko, candidate for Fifth Circuit Solicitor, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins02764","","","","2016-11-22","2016-11-22","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12738",12738.0,"14098.jp2","/mmsimkins/image/14098.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
